LS	16:39   7 Jun 2022
File name:	22-002496_11.$av
	22-002496_11.$av	-1 S.D.	+1 S.D.	22-002497_16.$av	-1 S.D.	+1 S.D.	22-002498_21.$av	-1 S.D.	+1 S.D.	22-002499_26.$av	-1 S.D.	+1 S.D.	22-002500_31.$av	-1 S.D.	+1 S.D.	22-002501_36.$av	-1 S.D.	+1 S.D.	22-002502_41.$av	-1 S.D.	+1 S.D.	22-002503_46.$av	-1 S.D.	+1 S.D.	22-002504_51.$av	-1 S.D.	+1 S.D.	22-002505_56.$av	-1 S.D.	+1 S.D.	22-002506_61.$av	-1 S.D.	+1 S.D.	22-002507_66.$av	-1 S.D.	+1 S.D.	22-002508_71.$av	-1 S.D.	+1 S.D.	22-002509_76.$av	-1 S.D.	+1 S.D.	22-002510_86.$av	-1 S.D.	+1 S.D.	22-002511_91.$av	-1 S.D.	+1 S.D.	22-002512_96.$av	-1 S.D.	+1 S.D.	22-002513_101.$av	-1 S.D.	+1 S.D.	22-002514_106.$av	-1 S.D.	+1 S.D.	22-002515_111.$av	-1 S.D.	+1 S.D.	22-002516_116.$av	-1 S.D.	+1 S.D.	22-002517_121.$av	-1 S.D.	+1 S.D.	22-002518_126.$av	-1 S.D.	+1 S.D.	22-002519_131.$av	-1 S.D.	+1 S.D.	22-002520_136.$av	-1 S.D.	+1 S.D.	22-002521_141.$av	-1 S.D.	+1 S.D.	22-002522_146.$av	-1 S.D.	+1 S.D.	22-002523_151.$av	-1 S.D.	+1 S.D.	RF-BB2-115_06.$av	-1 S.D.	+1 S.D.	RF-ZB2-211_81.$av	-1 S.D.	+1 S.D.
948.338	0	0	0	0	0	0	0	0	0	0	0	0	0.0596073	0.00626949	0.112945	0.0306378	0.0235136	0.037762	0.0225659	0.00983171	0.0353001	0.0341754	0.0260371	0.0423137	0	0	0	0	0	0	0	0	0	0	0	0	0.134351	0.0886752	0.180027	0.160003	0.107004	0.213002	0	0	0	0.0187777	0.0120554	0.0255	0.0245243	0.0140155	0.0350331	0	0	0	0	0	0	0	0	0	1.38618	1.3062	1.46616	1.3448	1.24304	1.44656	1.28872	1.16676	1.41068	1.35445	1.21916	1.48974	0.512295	0.469185	0.555405	0.455415	0.383876	0.526954	0.431921	0.362215	0.501627	0.137921	0.0772386	0.198603	0	0	0	0	0	0
1041.05	0	0	0	0	0	0	0	0	0	0	0	0	0.0203871	0	0.0474925	0.00288349	0.00212497	0.00364201	0.0018127	0.000586004	0.0030394	0.00329081	0.0023597	0.00422192	0	0	0	0	0	0	0	0	0	0	0	0	0.0563254	0.0304104	0.0822404	0.0640822	0.0324331	0.0957313	0	0	0	0.00178064	0.000982402	0.00257888	0.00248204	0.00122376	0.00374032	0	0	0	0	0	0	0	0	0	1.29498	1.201	1.38897	1.16958	1.05818	1.28098	1.04346	0.928626	1.15829	1.15735	1.05064	1.26406	0.469183	0.422088	0.516278	0.379892	0.31395	0.445834	0.392545	0.322132	0.462958	0.107633	0.0461363	0.16913	0	0	0	0	0	0
1142.83	0	0	0	0	0	0	0	0	0	0	0	0	0.00399937	0	0.0102183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0116398	0.00523118	0.0180484	0.0130046	0.00522679	0.0207824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21563	1.10454	1.32672	0.975171	0.865254	1.08509	0.926093	0.837101	1.01509	1.02158	0.964264	1.0789	0.426829	0.378681	0.474977	0.306232	0.248674	0.36379	0.363775	0.296581	0.430969	0.0867175	0.028735	0.1447	0	0	0	0	0	0
1254.55	0	0	0	0	0	0	0	0	0	0	0	0	0.000371183	0	0.000996565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103606	0.000350114	0.00172201	0.00114618	0.000346568	0.00194579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11925	1.00218	1.23632	0.716335	0.593547	0.839123	0.931782	0.881503	0.982061	0.929972	0.827868	1.03208	0.381355	0.333041	0.429669	0.233188	0.183769	0.282607	0.341877	0.279235	0.404519	0.0596277	0.011275	0.10798	0	0	0	0	0	0
1377.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.972422	0.872864	1.07198	0.403591	0.292489	0.514693	1.02648	0.943182	1.10978	0.812603	0.591764	1.03344	0.340179	0.291328	0.38903	0.163581	0.117881	0.209281	0.324354	0.263155	0.385553	0.0297003	0	0.0619869	0	0	0	0	0	0
1511.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.661126	0.598193	0.724059	0.150639	0.0829137	0.218364	0.879257	0.759628	0.998886	0.561834	0.311963	0.811705	0.245224	0.206478	0.28397	0.092231	0.0566392	0.127823	0.245314	0.195937	0.294691	0.00956212	0	0.0242038	0	0	0	0	0	0
1659.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412827	0.374113	0.451541	0.0281269	0.0116867	0.0445671	0.71168	0.581011	0.842349	0.348949	0.0994372	0.598461	0.175444	0.146578	0.20431	0.0481894	0.0203694	0.0760094	0.178465	0.138517	0.218413	0.00163678	0	0.00481935	0	0	0	0	0	0
1821.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0699734	0.0629766	0.0769702	0.00209058	0.00052373	0.00365743	0.132177	0.105955	0.158399	0.060057	0.0121882	0.107926	0.0312653	0.0260074	0.0365232	0.00759601	0.002514	0.012678	0.0320929	0.0246216	0.0395642	0.000117359	0	0.000379781	0	0	0	0	0	0
2000																																																																																										

